time,open,high,low,close,volume,MACD,RSI,CCI,ADX
2013-01-02,16.54,16.67,16.5,16.67,90770,0.06388595117337914,58.23599026630129,89.11449520586557,17.824247417422374
2013-01-03,16.67,16.88,16.58,16.67,1618510,0.06836643423405775,58.23599026630129,196.9403145873708,16.914169773347222
2013-01-04,16.97,17.18,16.67,17.05,1318980,0.10141106986012716,69.48460087611483,371.21212121212557,17.76988795526756
2013-01-07,17.09,17.22,17.05,17.05,701600,0.12614505993912317,69.48460087611483,322.24354873106944,18.741073823995585
2013-01-08,17.01,17.69,16.92,17.44,871680,0.17519710276524592,76.89256424641468,303.57400201757963,21.140747426693093
2013-01-09,17.61,17.82,17.05,17.14,1192690,0.18770001833824423,64.01823037248224,213.5205837808049,23.653017850176614
2013-01-10,17.14,17.44,17.05,17.44,286010,0.2192883422961387,69.51504043038214,159.45578231292558,25.985840386268453
2013-01-11,17.52,18.29,17.52,18.29,1009650,0.30934428451618246,79.20724545920588,248.07756603142582,29.361142182530138
2013-01-14,18.29,19.19,18.25,18.89,504790,0.42423889127529435,83.25443679053897,275.2780027984395,33.08107242515844
2013-01-15,18.89,18.89,18.42,18.5,476420,0.47831029097231337,73.27116598102279,195.02243982048114,36.535293364741854
2013-01-16,18.46,18.93,18.46,18.68,1560150,0.5295820680457943,74.77463833918723,166.8920053374333,39.76339817326498
2013-01-17,18.68,18.72,17.95,17.95,505310,0.5054835222424465,60.027691517436885,100.00330098369251,40.477095535067555
2013-01-18,17.95,18.16,17.74,17.78,550040,0.46728114564731627,57.19861899302313,61.496173770198546,40.36565773333876
2013-01-21,17.86,17.86,17.35,17.39,745790,0.4009142563417569,51.23315893345786,22.12840542339736,39.00752728248856
2013-01-22,17.31,17.86,17.22,17.39,864580,0.3443485823121435,51.23315893345786,12.78096858824279,37.3700494863535
2013-01-23,17.61,17.61,17.27,17.39,151470,0.2961065461657242,51.23315893345786,0.6412795412960935,35.84953438994238
2013-01-24,17.39,17.99,17.39,17.91,1013370,0.2964171270063858,58.449647081385415,33.474845069047454,35.206716694590554
2013-01-25,18.03,19.15,17.95,19.15,976320,0.39219986553389674,69.89144390891275,128.7685892468351,36.159909788690655
2013-01-28,20.09,20.47,19.44,19.44,868650,0.4859077106419569,71.84420160350736,199.95585963363402,38.024834945760404
2013-01-29,19.27,19.96,19.19,19.44,831050,0.5537881281979402,71.84420160350737,150.99649381804775,39.158745654117254
2013-01-30,19.79,20.3,19.49,19.66,422340,0.6182096732552118,73.36411753958758,152.1007678371148,40.44293664258581
2013-01-31,19.62,19.66,19.1,19.1,409050,0.6169649045877748,63.90716321968867,94.36313784139847,40.73933765344253
2013-02-01,19.02,19.23,18.76,19.23,354500,0.6193290897675574,65.03398125125953,67.83686335470767,40.29443178081449
2013-02-04,19.66,20.04,19.49,19.66,373810,0.6484254845406916,68.53337434720444,111.3375796178341,40.59113796491561
2013-02-05,19.66,19.74,19.36,19.44,264910,0.6462824834707455,64.95177910412056,84.78231277895982,40.602958550634796
2013-02-06,19.44,19.79,19.44,19.79,472350,0.6651586794020332,67.83201642993993,91.01895245674544,40.65826125128438
2013-02-07,19.91,19.91,19.66,19.74,373420,0.6683789619191174,66.9851258198065,91.80778032036612,40.819992137671626
2013-02-08,19.79,19.96,19.57,19.96,365340,0.680834978570175,68.82919804193092,87.22085293897983,40.75734978354027
2013-02-18,20.17,20.17,19.83,19.96,346920,0.6828351628002594,68.82919804193092,90.20864968224528,40.91271468449268
2013-02-19,19.96,19.96,19.66,19.66,647860,0.652689037478531,63.242617594333694,64.98578565317028,40.63236523754654
2013-02-20,19.74,20.0,19.7,19.83,699390,0.635193480175424,64.97735841199048,66.13762010648914,40.41897972858476
2013-02-21,19.96,20.47,19.66,19.66,899530,0.6006862090100249,61.83463262480014,68.3839959526117,40.740078361385926
2013-02-22,19.74,20.0,19.57,19.7,689770,0.5699960540056779,62.29671497672077,50.14043003821525,40.795232628227026
2013-02-25,19.96,19.96,19.7,19.79,109600,0.5466348664210123,63.371294851470104,52.96892441755804,40.84644730457948
2013-02-26,19.83,19.83,19.06,19.23,556910,0.47743011983563477,53.209333647022405,-6.479382741488017,39.254373177495104
2013-02-27,19.23,19.7,18.89,19.7,365170,0.45526195519084567,59.13254296786863,-17.52270717787798,37.400496165717854
2013-02-28,19.74,19.83,19.53,19.66,183820,0.429514681407138,58.45433731004569,16.11763042556163,35.89722542711127
2013-03-01,19.66,20.04,19.66,19.79,314740,0.41481793207338313,60.057714881505945,58.636307993636464,34.846377026401974
2013-03-04,19.83,19.91,19.53,19.53,264030,0.3778353742526548,55.44862111685966,-2.7393848835741608,33.54967628028522
2013-03-05,19.32,19.53,19.23,19.32,89560,0.3278024828061845,51.978825967805555,-103.88468975215042,31.642417333981708
2013-03-06,19.44,19.62,19.32,19.62,39940,0.3087989070825259,56.19592891665013,-41.72429691101825,30.047930897213792
2013-03-07,19.62,19.66,19.49,19.49,233500,0.28002061946903467,53.9835982497523,-40.553344703428166,28.6485605675582
2013-03-08,19.27,19.66,19.27,19.49,35110,0.25428240986337514,53.98359824975228,-88.05860805860809,26.8036437459921
2013-03-11,19.53,19.66,19.36,19.49,85580,0.2312193406867067,53.98359824975228,-66.9051125604908,25.090506697395018
2013-03-12,19.66,19.74,19.49,19.57,235000,0.2168967726344846,55.33508678009596,-28.922631959508173,23.6964056917293
2013-03-13,19.62,19.62,19.49,19.57,199990,0.20320362931568425,55.33508678009598,-42.4369747899156,22.40188332932542
2013-03-14,19.49,19.62,19.36,19.57,156780,0.19015967225034913,55.33508678009598,-54.86111111111014,20.81758138794822
2013-03-15,19.57,19.7,19.53,19.53,200740,0.1745821027860508,54.338463299294915,-21.599214574013303,19.578080456879622
2013-03-18,19.66,20.21,19.62,20.09,429120,0.20506027938483484,64.08974544270399,148.12378968906432,19.685023082525003
2013-03-19,20.09,21.03,20.09,20.94,533560,0.2944085912000105,73.38170031080244,324.5847802094249,21.13760824654676
2013-03-20,21.24,22.22,20.94,22.01,419370,0.4464118714973715,80.29416570199754,392.8391326273315,23.655226176692107
2013-03-21,22.01,22.01,21.33,21.37,540040,0.5093613147902047,68.78764596821571,252.42026635215444,25.99301425468421
2013-03-22,21.37,22.44,21.33,21.58,671960,0.5696281285975182,70.29202427154372,204.70379202319106,28.483455899007446
2013-03-25,22.01,22.22,21.33,21.37,472830,0.5936020923656713,66.8235022683284,148.18612600015524,30.796008854450452
2013-03-26,21.37,21.8,21.33,21.33,255890,0.6024295330117688,66.15389645919268,111.53018746682265,32.94337945593325
2013-03-27,21.33,22.22,21.15,22.22,707080,0.6734774761617075,72.70710857259374,119.99445054044148,35.24836946310477
2013-03-28,22.01,23.5,22.01,22.65,2542170,0.7557688563941483,75.20499599786412,152.15946843853783,38.053271993148925
2013-03-29,22.65,23.08,22.22,22.86,272890,0.8283815462469839,76.3436870138692,129.76095075373811,40.657824342475635
2013-04-01,22.86,24.36,22.65,24.36,681350,0.9954897044365616,82.51905945015896,163.5302163584565,43.50726603618824
2013-04-02,24.57,25.0,23.93,23.93,1627880,1.080768293280972,76.36486039109978,163.2644541849297,46.31025614614852
2013-04-03,24.15,24.36,23.08,23.5,811700,1.1009635604008814,70.68752284171157,117.77531005812664,47.09592634556821
2013-04-04,23.5,23.5,22.44,22.44,1324870,1.019681065290829,59.03583239166248,70.19527063236845,46.685805965428294
2013-04-05,22.86,23.08,22.44,22.86,558450,0.9778821752155373,61.72772982231982,65.22391749664446,46.304979898155516
2013-04-08,23.08,23.5,22.65,23.08,385390,0.951539658202524,63.09573884641184,73.81314177833018,46.25155183368647
2013-04-09,23.08,24.36,22.86,24.15,1379610,1.0054133026145209,68.91537858825191,101.66431801644951,46.73261176272177
2013-04-10,24.36,25.64,23.5,23.5,2047410,0.9843124450727565,62.47057950073317,112.79629629629622,47.78200324625038
2013-04-11,24.15,24.57,23.72,24.57,717170,1.041919323693051,67.80762978523612,108.31240351717683,48.75643819524123
2013-04-12,24.79,24.79,23.29,23.72,609040,1.0073729257608868,60.45290474521472,83.10862865947594,48.90771440107704
2013-04-15,23.5,24.36,23.08,23.72,754530,0.9688266262327119,60.45290474521472,64.02015029156986,48.690071271871
2013-04-16,23.5,23.93,23.08,23.5,1118220,0.9100359171866188,58.54672604159935,41.68933799714948,48.48797408046539
2013-04-17,23.93,23.93,23.29,23.72,348830,0.8711538982224525,59.908131296286726,47.447703848264446,48.30031240273161
2013-04-18,23.5,23.5,22.86,23.08,355410,0.779708967145428,54.319256513788815,0.4203446826389986,47.309991373370124
2013-04-22,23.08,23.29,22.44,22.65,601540,0.6648765115478135,50.88449016791367,-38.613462313583845,45.65946686867962
2013-04-23,23.08,23.29,22.44,23.08,657370,0.6016331174294791,54.015871954188285,-34.24096814379831,44.126836971467014
2013-04-24,23.29,23.29,23.08,23.29,80830,0.5619793685626391,55.50776307236339,-15.375077495351004,42.70368063834103
2013-04-25,23.29,23.5,22.86,23.08,262520,0.5077551565608402,53.63383587377014,-36.81802182330236,40.96133621557795
2013-04-26,23.08,23.08,22.65,22.65,490500,0.4251834217268282,49.91773332962322,-87.7616175948919,38.95051373728985
2013-05-02,22.86,23.08,22.65,22.65,368230,0.3556450719654016,49.91773332962322,-88.97628411393183,37.08332143602233
2013-05-03,22.65,23.08,22.65,22.65,227880,0.2971105236114049,49.91773332962322,-80.57061073179926,35.34950001341678
2013-05-06,22.86,23.72,22.86,23.72,655880,0.33322037292252915,58.791449639324576,17.240930281011504,34.67601389956779
2013-05-07,23.5,23.93,23.08,23.08,568980,0.30666005118141726,52.76889879848764,8.83915176580258,34.31761010391678
2013-05-08,23.29,23.5,23.08,23.29,496180,0.29910811761010336,54.418866456629424,-7.489351970957328,33.98480657938369
2013-05-09,23.5,23.72,23.29,23.29,1022500,0.2897827210216377,54.41886645662943,12.295206080978291,33.965990998516034
2013-05-10,23.93,24.36,23.5,23.5,1786950,0.2959262681842709,56.193683000909886,68.80856760374714,34.6739401135238
2013-05-13,23.72,23.93,23.29,23.29,905960,0.2806150727340935,53.93216082149287,21.624129930392854,34.80344545874925
2013-05-14,23.29,23.5,23.08,23.5,497120,0.2821733660681822,55.84584225085818,3.3150135217641648,34.412686075292235
2013-05-15,23.72,23.94,23.29,23.72,872370,0.2977284578134842,57.82254010574155,77.68702787683529,34.583700733046065
2013-05-16,23.72,24.16,23.51,23.94,697960,0.3240724361573726,59.76246423588787,130.3127117823601,34.98571019447405
2013-05-17,23.94,23.94,23.51,23.72,433180,0.32346931450478067,56.94199302484751,96.1449140733856,35.359004694371464
2013-05-20,23.72,24.16,23.51,23.94,1118620,0.33686038085098247,59.02457143741243,119.10252186962387,35.95680761887784
2013-05-21,24.16,25.25,24.16,24.81,1279930,0.4129148017108193,66.02317624958712,253.60356153295177,37.471977074883
2013-05-22,24.81,25.25,24.59,24.81,690060,0.4677960168948978,66.02317624958712,220.61882475298881,38.87892014117351
2013-05-23,24.81,25.9,24.59,25.25,1244050,0.540562826319519,69.11709498775751,219.09616487929557,40.61910301256794
2013-05-24,25.25,25.46,24.81,25.46,552490,0.6081657359676456,70.49789393442371,179.47968999493546,42.234987107434186
2013-05-27,25.68,26.99,25.68,26.55,916500,0.7411518818632707,76.3968390540891,235.3804217728044,44.46808734302706
2013-05-28,26.55,27.21,26.55,26.99,866820,0.8719968465180976,78.28441218770007,209.492435334309,46.620086066920415
2013-05-29,26.99,27.42,26.33,26.33,1182130,0.9119238490651185,69.32828926446251,156.9257118390062,48.08584319445948
2013-05-30,26.33,26.77,25.9,26.77,682440,0.9679131091909596,71.65634824304982,122.47300884072716,48.46234559877587
